finding,ICD10_code,PFx,Word Count,PFx_ICD10_code,_0_agent_icd10_codes,_0_icd10_matches,_0_pfx_icd10_matches,_0_flesch,accuracy_agent_icd10,accuracy_pfx_icd10,accuracy,readability_difference,overall_score,GT_Trimmed,Agent_Trimmed,relaxed_accuracy_agent_icd10,pfx_icd10_trimmed,relaxed_accuracy_pfx_icd10,relaxed_accuracy,relaxed_overall_score
Atlantoaxial Instability,M43.8X2,"Atlantoaxial instability is a condition where the first two bones in your neck, called the atlas and axis, are not as stable as they should be. This can happen because the ligaments, which are like strong rubber bands that hold the bones together, are too loose. When these bones move too much, it can cause pain or even affect the nerves in your neck. It's important to be careful with activities that might strain your neck, and your doctor might suggest some exercises or treatments to help keep your neck stable and safe.",93,M43.3,M43.3,FALSE,FALSE,64.75,0,0,0,20.25,0.009411764706,M43,M43,1,M43,1,1,1.609411765
Degenerative Disc Disease,M50.30,"Degenerative Disc Disease is a condition where the discs in your spine, which act like cushions between the bones, start to wear down over time. This can happen as you get older. When the discs wear out, they might not be able to absorb shocks as well, which can lead to back pain or stiffness. It's like when the padding in your shoes gets worn out and doesn't feel as comfortable. While it sounds serious, many people live with this condition without major problems. Staying active and maintaining a healthy weight can help manage symptoms.",95,M51.36,M51.36,FALSE,FALSE,80.82,0,0,0,4.18,0.03861003861,M50,M51,0,M51,0,0,0.03861003861
Thyroid Nodule,E04.1,"A thyroid nodule is a small lump or bump that can form in your thyroid gland, which is located in your neck. Most of the time, these nodules are not dangerous and don't cause any problems. They can be filled with fluid or made of solid tissue. Sometimes, they might make your thyroid produce too much hormone, which can make you feel jittery or tired. Doctors usually find these nodules during a check-up or on an imaging test. It's important to keep an eye on them to make sure they don't grow or cause any issues.",96,R22.1,E04.1,TRUE,FALSE,80.62,1,0,0.5,4.38,0.8371747212,E04,E04,1,R22,0,0.5,0.8371747212
Thyroid Cyst,E04.1,"A thyroid cyst is like a small, fluid-filled bubble that forms in your thyroid gland, which is located in your neck. Most of the time, these cysts are not harmful and don't cause any symptoms. They are often found by accident when you have an imaging test for something else. If the cyst is small and not causing any problems, doctors usually just keep an eye on it. If it gets bigger or starts causing trouble, they might need to do more tests or treatments.",85,R22.1,E04.1,TRUE,FALSE,79.6,1,0,0.5,5.4,0.83125,E04,E04,1,R22,0,0.5,0.83125
Thyroid Goiter,E04.9,"A thyroid goiter is when your thyroid gland, which is in your neck, gets bigger than usual. The thyroid is like a small butterfly-shaped organ that helps control how your body uses energy. Sometimes, it can swell up and form a lump, which is called a goiter. This can happen for different reasons, like not getting enough iodine in your diet or because of other thyroid problems. Most of the time, a goiter doesn't hurt, but it might make your neck look or feel different. If you notice any changes, it's a good idea to talk to a doctor.",99,R22.1,E04.9,TRUE,FALSE,80.11,1,0,0.5,4.89,0.8339558574,E04,E04,1,R22,0,0.5,0.8339558574
Thyroiditis,E06.9,"Thyroiditis is when your thyroid gland, a small butterfly-shaped gland in your neck, becomes inflamed. This gland helps control your body's energy and metabolism. When it's inflamed, it might not work as well, which can make you feel tired, gain weight, or feel cold. Sometimes, it can also make your heart beat faster or make you feel nervous. It's important to pay attention to how you feel and talk to your doctor if you notice any changes. They can help you understand what's happening and what you can do to feel better.",92,R63.0,E06.9,TRUE,FALSE,81.33,1,0,0.5,3.67,0.8428265525,E06,E06,1,R63,0,0.5,0.8428265525
Papillary Thyroid Carcinoma,C73,"Papillary thyroid carcinoma is a type of cancer that starts in the thyroid gland, which is a small, butterfly-shaped gland in your neck. This gland makes hormones that help control your body's energy and how it uses food. Papillary thyroid carcinoma is the most common type of thyroid cancer and usually grows slowly. It often affects people who are middle-aged, but it can happen at any age. The good news is that it is often treatable, especially when found early. Doctors use tests and treatments to help manage it and keep you healthy.",93,Z71.89,C73,TRUE,FALSE,64.2,1,0,0.5,20.8,0.8091743119,C73,C73,1,Z71,0,0.5,0.8091743119
Multinodular Goiter,E04.2,"A multinodular goiter is when your thyroid gland, which is in your neck, has grown larger and has several lumps or nodules. The thyroid is important because it helps control how your body uses energy. Sometimes, these lumps don't cause any problems, but other times they can make your neck look bigger or cause trouble with swallowing or breathing. It's important to keep an eye on it to make sure it doesn't cause any issues. If you notice any changes or feel uncomfortable, let your doctor know.",87,Z71.1,E04.2,TRUE,FALSE,70.73,1,0,0.5,14.27,0.8130975769,E04,E04,1,Z71,0,0.5,0.8130975769
Hyperthyroidism,E05.90,"Hyperthyroidism is when your thyroid gland, which is a small, butterfly-shaped gland in your neck, makes too much of a hormone that controls how your body uses energy. This can make your heart beat faster, make you feel nervous or anxious, and cause you to lose weight even if you are eating normally. You might also feel hot and sweaty or have trouble sleeping. It's like your body is running too fast. Doctors can help manage this condition with medicine or other treatments to help your body slow down and feel better.",92,E05.90,E05.90,TRUE,TRUE,78.18,1,1,1,6.82,1.625575448,E05,E05,1,E05,1,1,1.625575448
Thyroid Hematoma,M79.81,"A thyroid hematoma is when there is a collection of blood in the thyroid gland, which is located in your neck. This can happen due to an injury or after a medical procedure. It might cause swelling or a feeling of tightness in your neck. Sometimes, it can make it hard to breathe or swallow. Most of the time, the body will absorb the blood on its own, and the swelling will go down. It's important to keep an eye on any changes and let your doctor know if you feel worse.",92,R22.1,E07.8,FALSE,FALSE,89.79,0,0,0,4.79,0.03454231434,M79,E07,0,R22,0,0,0.03454231434
Thyroid Calcifications,R93.2,"Thyroid calcifications are tiny, hard spots that can form in your thyroid gland, which is a small, butterfly-shaped gland in your neck. These spots are made of calcium, a mineral that is important for strong bones and teeth. Sometimes, these calcifications are found by accident when you have an imaging test, like an ultrasound, for another reason. They usually don't cause any symptoms and are often harmless. However, in some cases, they can be a sign of a thyroid problem, so your doctor might want to keep an eye on them.",91,R93.3,E04.1,FALSE,FALSE,69.92,0,0,0,15.08,0.01243781095,R93,E04,0,R93,1,0.5,0.8124378109
Tracheal Stenosis,J39.8,"Tracheal stenosis means that the windpipe, which is the tube that carries air to your lungs, has become narrower than usual. This can make it harder to breathe because less air can pass through. Imagine trying to drink a thick milkshake through a thin straw; it takes more effort. This narrowing can happen because of injury, infection, or other reasons. It's important to pay attention to any breathing difficulties you might have, like feeling short of breath or wheezing, and let your doctor know about them.",86,R06.02,J39.8,TRUE,FALSE,70.94,1,0,0.5,14.06,0.8132802125,J39,J39,1,R06,0,0.5,0.8132802125
Tracheal Diverticulum,Q32.2,"A tracheal diverticulum is like a small pouch or pocket that forms on the windpipe, which is the tube that carries air to your lungs. It's kind of like a little bubble that sticks out from the side of the windpipe. Most of the time, people don't even know they have it because it doesn't cause any problems. It's usually found by accident when doctors are looking at scans for other reasons. If it does cause issues, it might make you cough or feel like you have a tickle in your throat.",92,R05,J39.8,FALSE,FALSE,78.18,0,0,0,6.82,0.02557544757,Q32,J39,0,R05,0,0,0.02557544757
Tracheomalacia,Q27.8,"Tracheomalacia is a condition where the windpipe, or trachea, is softer than usual. This can make it harder to breathe because the windpipe might collapse a bit when you breathe out. Imagine a straw that bends too easily when you try to drink from it. This can cause noisy breathing or a cough. Sometimes, it can make you feel like you're not getting enough air. It's important to be aware of this so you can manage any breathing problems that might come up.",83,R06.2,Q32.0,FALSE,FALSE,82.85,0,0,0,2.15,0.06349206349,Q27,Q32,0,R06,0,0,0.06349206349
Tracheal Mass,D38.5,"A tracheal mass is a lump or growth in the windpipe, which is the tube that carries air to your lungs. This can sometimes make it hard to breathe or cause a cough. It's important to know that not all masses are cancerous; some can be benign, which means they are not harmful. Doctors usually find these masses during tests for other reasons. They might want to do more tests to understand what the mass is and how it might affect your health. Remember, it's okay to ask questions if you're worried.",92,R22.1,J39.8,FALSE,FALSE,81.33,0,0,0,3.67,0.04282655246,D38,J39,0,R22,0,0,0.04282655246
Tracheal Calcifications,R93.2,"Tracheal calcifications mean that there are small, hard deposits, like tiny rocks, in your windpipe. The windpipe is the tube that carries air to your lungs. These deposits are usually made of calcium, which is a mineral found in your bones and teeth. Most of the time, these calcifications are not harmful and don't cause any problems. They are often found by accident when doctors look at X-rays or scans for other reasons. It's like finding a pebble in your shoe that doesn't bother you. You usually don't need to worry about them.",93,R93.8,R93.0,FALSE,FALSE,74.9,0,0,0,10.1,0.01801801802,R93,R93,1,R93,1,1,1.618018018
Tracheoesophageal Fistula,Q39.0,"A tracheoesophageal fistula is a condition where there is an abnormal connection between the tube that carries food to your stomach (esophagus) and the tube that carries air to your lungs (trachea). This can cause problems because food or liquid can go into your lungs instead of your stomach, which might make you cough or have trouble breathing. It is important to be careful when eating or drinking and to watch for any signs of coughing or breathing difficulties. If you notice these symptoms, it is important to let your doctor know.",92,R06.2,Q39.0,TRUE,FALSE,65.05,1,0,0.5,19.95,0.8095465394,Q39,Q39,1,R06,0,0.5,0.8095465394
